Title,Company,Job description,Requirements,Categories,Link
מפתח/ת מערכות אינטגרציה – TIBCO,בזק בינלאומי,"תיאור משרה בזק בינלאומי TECH מגייסת מפתח/ת מערכות אינטגרציה – TIBCO לאגף טכנולוגיות. האגף אחראי על פיתוח מגוון מערכות המשרתות את הארגון ולקוחותיו בתחומים שונים ומגוונים. אגף זה שותף לפרויקטי פיתוח מובילים בחברה. התפקיד המוצע הינו בצוות האחראי על פיתוח ממשקים בין מערכות IT שונות כגון : CRM , BILLING, ERP. התפקיד כולל אחריות קצה לקצה על תהליכי אינטגרציה, פיתוח ממשקים בכלי TIBCO, תחזוקה שוטפת של המערכות הקיימות ופיתוח מערכות חדשות. נדרש ידע בניהול ותחזוקה של מערך השרתים של TIBCO, הבנה של תהליכים עסקיים בראייה רוחבית, עבודה מול משתמשים חיצוניים ופנימיים, מתן תמיכה ללקוחות פנימיים ומענה לתקלות.","דרישות התפקיד • ניסיון בפיתוח BW TIBCO – חובה • הכרות עם שפות תכנות וניסיון עם שפת SQL ומבנה XML– חובה • ידע בפרוטוקול REST SOAP וארכיטקטורת SOA - חובה • ידע במערכות הפעלה UNIX\ LINUX- חובה • היכרות עם בסיסי נתונים (ORACLE)- איפיון, בניה ותשאול- חובה • ניסיון קודם בחברת תקשורת בתפקיד דומה – יתרון משמעותי • אנגלית ברמה גבוהה - חובה",הייטק-כללי & משרות הייטק כללי & תשתיות,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-345176-%D7%91%D7%96%D7%A7-%D7%91%D7%99%D7%A0%D7%9C%D7%90%D7%95%D7%9E%D7%99-%D7%9E%D7%98%D7%94/
טכנאי/ת PC-משרה חיונית!,one systems,"תיאור משרה לארגון ציבורי היושב בכפר יונה דרוש/ה טכנאי/ת רשתות. תפקיד זה אחראי על זיהוי, פתרון בעיות ומתן פתרונות לבעיות ובעיות כולל רשת מערכות הפעלה ותמיכה ביישומים. עבודה במשרה מלאה א-ה. יש יציאות לשטח עם רכב הפרטי (מקבלים אחזקת רכב) רישיון נהיגה חובה! מגורים באזור השרון-חובה!","דרישות התפקיד • ניסיון של שנה ומעלה-חובה * זמינות מיידית-חובה! • ידע במוצרי Microsoft (SCCM, Office 365, Office 2016, Office 2010, Outlook, Excel word, SharePoint, One Drive וכו’) • ניהול משתמשים (Azure, Active Directory MS Exchange, Exchange מקוון) • ידע בניהול רשת (Cisco, TCP/IP ,DNS, FTP, DHCP)-יתרון משמעותי • מערכות הפעלה (Win7-10, לינוקס, אובונטו) הסמכת MCSA/CCNA-יתרון משמעותי",הייטק-כללי & איש/ת IT & טכנאי/ת מחשבים & מנהל/ת רשת,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-27809-%D7%95%D7%95%D7%90%D7%9F-%D7%A1%D7%99%D7%A1%D7%98%D7%9E%D7%A1/
אנליסט/ית/ תומך/ת מערכת לניהול סחר בחשמל,נגה- ניהול מערכת החשמל,"תיאור משרה תיאור התפקיד:  במסגרת פעילות נגה, האחראית על ניהול ותפעול תהליכי הסחר בחשמל במדינת ישראל, נרכשת מערכת Market Management System (MMS) המיועדת לתמוך בכלל הרגולציה המסחרית הקיימת והעתידית בישראל. המערכת תתמוך בתהליכי סחר בחשמל בין יצרנים למספקים, כולל תהליכי חישוב מחיר השוק הסיטונאי וממשקים למערכות זמן אמת, בילינג וכדומה. המערכת תאפשר מסחר רציף, בדומה למקובל ברוב שווקי החשמל המפותחים באירופה, ארה""ב ואוסטרליה וכו'. התפקיד יעסוק בשלבי קליטה שונים של המערכת בישראל ובהמשך בתפעולה השוטף. תתכן הכשרה אצל הספק בחו""ל, לתקופה של כחצי שנה.  התפקיד כולל, בין השאר: • ניתוח ובחינת תאימות של המערכת לדרישות SPEC • הטמעה, בדיקה והפעלה של מערכת תומכת סחר - ה MMS • תמיכה בפעילות הליבה של מערכת ה-MMS עבור משתמשי המערכת: קליטת נתונים, ולידציה, בחינת העברת מידע בין מודולים שונים, הפקת דו""חות • קליטת מודלים של יצרנים, שירותים נלווים וכו' , הקמת מאגר נתונים והטמעת רגולציות חדשות בתחום סחר בחשמל • אחריות על דרישת עתידיות של המערכת והגדרותיהן מול ספק המערכת • ניתוחים אנליטיים של פעילות המערכת, כגון: דיוק אופטימיזציה, בחינת אלגוריתמים, חישובי אנרגיה, תגובת מתקני יצור וצריכה בשירותים נלווים וכו' • הדרכות משתמשים, ניתוח ומענה לתקלות זמן אמת.","דרישות התפקיד • תואר ראשון בהנדסת מכונות/הנדסת חשמל/תעשיה וניהול,כלכלה, ממוסד מוכר בארץ להשכלה גבוהה • ניסיון של 1-2 שנים באפיון, תמיכה והפעלת מערכות מסחריות ותעשייתיות מרובות נתונים ברמת משתמש על/מנהל המערכת (כגון: מערכות לניהול/אופטימיזציה של רצפת יצור, מערכות מסחריות של סחר במניות, מסחר אלקטרוני, מערכות Real Time וכד') • ניסיון בפיתוח/ לווי צמוד של הפיתוח והפעלה של מערכות מחשוב ויישומים שונים התומכים בתהליכים מסחריים • ניסיון באנליטיקה של תהליכים מסחריים ותעשייתיים (כגון: ניתוח שוק סחורות בענף מסוים, ניתוח מחירי גז ונפט וכד') - יתרון • ניסיון באלגוריתמיקה ואופטימיזציה - יתרון • היכרות עם כלי BI • הכרת מערכת SCADA\ EMS \ זמן אמת - יתרון • ניסיון ב-Python, Java, UNIX, SQL, Oracle, VBA - יתרון • שליטה גבוהה בכלי OFFICE , במיוחד EXCEL • ראייה מערכתית, דייקנות ויכולת ניתוח מידע מרובה נתונים • עברית ברמת שפת אם, שליטה באנגלית (דיבור, קריאה וכתיבה טכנית) ברמה טובה מאוד. יכולת כתיבה והכנת מסמכים באנגלית • כושר ביטוי גבוה בכתב ובעל פה • יכולת עבודה עצמאית ובצוות • ייצוגיות ויכולת הובלת פרויקטים והטמעתם • נכונות לעבודה מאומצת, מעבר לשעות העבודה הרגילות ולעבודה תחת לחץ",הייטק-כללי & DATA ANALYST & מנהל/ת פרויקטים & אינטגרטור/ית,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-3387114-%D7%A0%D7%99%D7%94%D7%95%D7%9C-%D7%94%D7%9E%D7%A2%D7%A8%D7%9B%D7%AA/
איש/ת IT- דריסת רגל בתחום הסיסטם בתפקיד בין-לאומי!,matrix,"תיאור משרה עבודה בצוות ה IT- של משרד ממשלתי גדול ותמיכה בנציגויות ישראל בעולם הקמת שרתים, מערכי אחסון ווירטואליזציה תחזוקה ושדרוג תשתיות, גיבויים ותפעול שוטף הטמעת מערכות חדשות וניהול פרויקטים מחשובים  התפקיד כולל מתן שירות מחשובי ותמיכה במשתמשים בארץ ובחו""ל וביקורי עבודה בנציגויות בחו""ל בהמשך – התפקיד כולל שליחות ארוכות טווח, שתאפשר סוף סוף טעימה ממגורים בחו""ל כמו שתמיד חלמתם.ן !",דרישות התפקיד ניסיון של לפחות 1 שנה בתחום ידע ניכר במערכות הפעלה  SERVERS WINDOWS ניסיון בניהול  ACTIVE SIRECTORY GPO ניסיון בניהול שרתי דואר EXCHANGE ניסיון בהתקנות שרתים ניסיון של מעל 3 שנים בארגון של מעל 500 משתמשים. ניסיון בניהול מערך גיבוי ידע בתקשורת ואבטחת מידע ניסיון בVMWARE – ניסיון בניהול IP-Tel Cisco -,הייטק-כללי & איש/ת IT & HELP DESK / תמיכה & SYS ADMIN WIN,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-4002144-%D7%9C%D7%99%D7%90%D7%AA%D7%9E%D7%9E%D7%A9%D7%9C%D7%94/
מפתח/ת QLIK,"נוגמי טק בע""מ","תיאור משרה מפתח/ת QLIK מנוסה בפיתוח וניתוח? מחפש/ת עבודה עם אחריות על משימות מקצה לקצה? יש לנו משרה מצוינת עבורך איך ייראה היום שלך: הבנה ואפיון צרכי הלקוח, פיתוח מקצה לקצה יישום של פרויקטי BI מול לקוחות, פיתוח דוחות ומודלים ועבודה עם מודולים שונים.","דרישות התפקיד ניסיון מוכח בעבודה עם כלים Qlik View/ Sense שנתיים לפחות – חובה ניסיון בעבודה מול לקוחות, איסוף דרישות, הבנת הצורך העסקי ואפיון ידע וניסיון מוכח ב – SQL ובסיסי נתונים רצון לעשות עבודת ניתוח ופיתוח, מקצה לקצה תואר אקדמי בתחומים: הנדסת תעשייה וניהול/מדעי המחשב/כלכלה/מנע""ס עם התמחות במערכות מידע הבנה עסקית טובה חשיבה יצירתית ואנליטית יכולת לימוד עצמית גבוהה תודעת שירות גבוהה ויחסי אנוש טובים",הייטק-תוכנה & BI & מתכנת/ת & FRONTEND,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-464325-%D7%A0%D7%95%D7%92%D7%9E%D7%99/
מפתח/ת אינפורמטיקה,"נוגמי טק בע""מ",תיאור משרה אם אתם מפתחי אינפורמטיקה מנוסים ומעוניינים לעבוד על DWH בסביבת ענן מקומכם איתנו!! התפקיד כולל- • פיתוח תהליכי גזירה ועיבוד נתונים באינפורמטיקה Power Center ממערכות שונות וטעינה ל – DWH • השתלבות בפיתוח תהליכי גזירה ועיבוד נתונים באינפורמטיקה IICS וטעינה לבסיסי נתונים ו – Data Lakes בענן • עבודה עם ממשקים מרובים בארגון הן טכנולוגיים והן עסקיים,דרישות התפקיד • בעל/ת ניסיון של לפחות 2 שנות ניסיון בפיתוח תהליכי ETL באינפורמטיקה Power Center בסביבת DWH • ניסיון בעבודה מול לקוחות וגורמים עסקיים בארגון • יכולת עבודה עצמאית בסביבה מרובת משימות ופרויקטים • יכולת אנליטית ותחקור נתונים גבוהה. הבנת הקשר בין הצרכים העסקיים לעבודת הפיתוח. • יחסי אנוש מעולים ומוטיבציה גבוהה • יכולת עבודה בצוות,הייטק-תוכנה & BI & ETL & מתכנת/ת,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-464325-%D7%A0%D7%95%D7%92%D7%9E%D7%99/
BI Engineer,- חסוי -,"תיאור משרה Do you have a technical orientation? Do you feel like you can learn things quickly? Do you have the motivation to self-learn, and deep dive into complex riddles and solve them? Do you love to create data processes, be hands-on, and work on diverse products and projects? Are you a soul player? will you do everything possible to make your customers happy? f you feel connected to it – Join our team and help us deliver great products that bring businesses to the next level of analytics, and make people happy. Implementing BI projects within an organization to provide business value and data-driven decision-making.  End-to-end (E2E) Data engineering and BI development, starting with simple development, and growing to be a top-of-the-line data engineer and BI expert.  We can get you to work on diverse projects and platforms, databases, and ETL & BI vendors. The projects also combine interesting business logics that brings success and appreciation.","דרישות התפקיד You must be service-oriented, honest, and have the desire to provide customers with quality service Communicator and team player able to lead or follow when appropriate. Enjoying data and BI Processes Self-learner Ability to work on multiple projects simultaneously Ability to work under conditions of uncertainty Ability to work independently Willing to do everything you can to be successful and to provide a great outcome At least a BI developer / Data engineer familiar course – Required Excellent SQL writing – Required",הייטק-כללי & BI & DATA ANALYST & משרות הייטק כללי,https://www.drushim.co.il/job/29886946/3ed2fa85/
מנהל/ת תפעול במערכות מידע בעל/ת 3-5 שנים נסיון,חסוי,"תיאור משרה לחברת שירותים בתחום הרפואה, דרוש/ה מנהל/ת תפעול מערכות מידע התפקיד כולל - ניהול ספקים, תמיכת משתמשים, יישום אפליקציות וכלי עזר למערכות הליבה של החברה. הכנת תקציבים, תחשיבי כדאיות כלכלית ותוכניות עבודה ניהול ישיר של אחראי הסיסטם ואחראי יישומי Salesforce התפקיד בכפיפות למנמ""ר ביחידת טכנולוגיה וחדשנות עסקית מיקום המשרה – עזריאלי תל אביב, על קו הרכבת.","דרישות התפקיד • השכלה בתחום מערכות המידע או תעשיה וניהול • 5 שנות ניסיון בניהול ספקי מערכות מידע בארגוני שירות • נסיון בניהול ישיר של עובדים • נסיון בתמיכה משתמשים. • ניסיון בניהול פרוייקטים ויישום של כלי עזר למערכות הליבה, כולל טלפוניה וענן. • ניסיון בתחזוקת התשתיות הפיזיות והיישומיות • יתרון משמעותי להכרת Salesforce ואפליקציות תומכות • ניסיון בהטמעת כלי עזר למוקדי שירות, כולל טלפוניה, CRM, BI.",הייטק-כללי & מנהל/ת מערכות מידע & משרות הייטק כללי & מנהל/ת פרויקטים,https://www.drushim.co.il/job/29755371/2f01b61f/
מפתח/ת QLIK,"נוגמי טק בע""מ","תיאור משרה מפתח/ת QLIK מנוסה בפיתוח וניתוח? מחפש/ת עבודה עם אחריות על משימות מקצה לקצה? יש לנו משרה מצוינת עבורך איך ייראה היום שלך: הבנה ואפיון צרכי הלקוח, פיתוח מקצה לקצה יישום של פרויקטי BI מול לקוחות, פיתוח דוחות ומודלים ועבודה עם מודולים שונים.","דרישות התפקיד ניסיון מוכח בעבודה עם כלים Qlik View/ Sense שנתיים לפחות – חובה ניסיון בעבודה מול לקוחות, איסוף דרישות, הבנת הצורך העסקי ואפיון ידע וניסיון מוכח ב – SQL ובסיסי נתונים רצון לעשות עבודת ניתוח ופיתוח, מקצה לקצה תואר אקדמי בתחומים: הנדסת תעשייה וניהול/מדעי המחשב/כלכלה/מנע""ס עם התמחות במערכות מידע הבנה עסקית טובה חשיבה יצירתית ואנליטית יכולת לימוד עצמית גבוהה תודעת שירות גבוהה ויחסי אנוש טובים",הייטק-תוכנה & BI & מתכנת/ת & FRONTEND,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-464325-%D7%A0%D7%95%D7%92%D7%9E%D7%99/
Junior System Admin,Spider solution,"תיאור משרה התפקיד כולל ניהול ותחזוקה של תשתיות המחשוב, מערכות התקשורת, אבטחת המידע והשרתים בחברה, כולל תמיכה משתמשי הקצה פנים החברה. משרה מלאה במשרדי החברה בימים א-ה בשעות 09:00-18:00. אנחנו מציעים אפשרויות למידה והתפתחות מקצועית ללא הגבלה, אפשרויות קידום, ערבי צוות וחברה, טיולים מפנקים, הנהלה גמישה וסביבת עבודה תומכת.","דרישות התפקיד 1-2 שנים בתפקידי System Administrator פנים חברה - חובה. עדיפות למועמדים/ות שעבדו על רוב מערכות ה IT של החברה. ניסיון בהקמה/תחזוקת שרתים - חובה ניסיון בעבודה עם Intra ID/Azure AD /Active Directory GPO/Mic Intune, Exchange/Mic 365. ניסיון בפתרון תקלות של חומרה ותוכנה. ניסיון עם מערכות Antivirus/Firewall - יתרון ניסיון בניהול שרתי דואר ופתרון תקלות במיילים - יתרון הסמכות רלוונטיות. זמינות למשרה מלאה בשעות הנדרשות. יכולת למידה גבוהה והתנהלות עצמאית.",הייטק-כללי & איש/ת IT & HELP DESK / תמיכה & מנהל/ת רשת,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-243602-%D7%A1%D7%A4%D7%99%D7%99%D7%93%D7%A8-%D7%A4%D7%AA%D7%A8%D7%95%D7%A0%D7%95%D7%AA/
Linux System Administrator/DevOps,- חסוי -,"תיאור משרה דרוש Linux System Administrator/DevOps למוסד ממשלתי איש SYS עם ניסיון ב DevOps ייתרון משרה מאתגרת , ניסיון בהגדרת ותחזוקת רמות גבוהות של אבטחת מידע על מערכות Linux. הבנה מעמיקה בנושאי תקיפות אפשריות וכלים לזיהוי ולהתמודדות איתן. יכולת לאתר ולטפל בבעיות טכניות בשרתי Linux בצורה מהירה ויעילה. יכולת לעבוד בסביבה מהירה ודינמית עם צוותים טכניים רבים ושונים. הכרות עם סביבות ענן כמו AWS או Azure שכר","דרישות התפקיד ניסיון מוכח כ-3 שנים כאיש סיסטם ניסיון בעבודה עם מערכת הפעלה Linux/ WIN ניהול חוות של עשרות שרתים (פיזיים ווירטואליים) ניסיון בהטמעת פתרונות, ליווי ותמיכה בתשתיות ניסיון ב DevOps ייתרון עדיפות לבעלי סיווג בטחוני תנאים מעולים!",הייטק-כללי & DEVOPS & SYS ADMIN UNIX & SYS ADMIN WIN,https://www.drushim.co.il/job/29815943/a36c9945/
מפתח/ת אינפורמטיקה,"נוגמי טק בע""מ",תיאור משרה אם אתם מפתחי אינפורמטיקה מנוסים ומעוניינים לעבוד על DWH בסביבת ענן מקומכם איתנו!! התפקיד כולל- • פיתוח תהליכי גזירה ועיבוד נתונים באינפורמטיקה Power Center ממערכות שונות וטעינה ל – DWH • השתלבות בפיתוח תהליכי גזירה ועיבוד נתונים באינפורמטיקה IICS וטעינה לבסיסי נתונים ו – Data Lakes בענן • עבודה עם ממשקים מרובים בארגון הן טכנולוגיים והן עסקיים,דרישות התפקיד • בעל/ת ניסיון של לפחות 2 שנות ניסיון בפיתוח תהליכי ETL באינפורמטיקה Power Center בסביבת DWH • ניסיון בעבודה מול לקוחות וגורמים עסקיים בארגון • יכולת עבודה עצמאית בסביבה מרובת משימות ופרויקטים • יכולת אנליטית ותחקור נתונים גבוהה. הבנת הקשר בין הצרכים העסקיים לעבודת הפיתוח. • יחסי אנוש מעולים ומוטיבציה גבוהה • יכולת עבודה בצוות,הייטק-תוכנה & BI & ETL & מתכנת/ת,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-464325-%D7%A0%D7%95%D7%92%D7%9E%D7%99/
איש/ת system,SPD Hosting,"תיאור משרה איש /אשת סיסטם LINUX  חברת SPD אחסון אתרים הממוקמת בראשון לציון מתרחבת ומחפשת מצטרפים/ות חדשים/ות לצוות מומחי ה-Linux שלה.  עבודה מאתגרת הכוללת: תחזוקה והקמת מערכות, הקמת פרוייקטים מורכבים,תמיכה שוטפת במערכות ולקוחות החברה המשרה הינה משרה מלאה במשרדי החברה בראשון לציון.","דרישות התפקיד • ניסיון בעבודה עם Linux ברמת SysAdmin כולל התקנות וטיפול בתקלות. • ניסיון בכתיבת סקריפטים בBash- • יכולת למידה עצמית, תודעת שירות גבוהה.",הייטק-כללי & HELP DESK / תמיכה & תשתיות & SYS ADMIN WIN,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-992981-spd-hosting/
מיישם פריוריטי למחלקת שירות לקוחות,FBC,"תיאור משרה ל- FBC טכנולוגיות העוסקת בהטמעה ומתן שירות למערכות מידע דרוש/ה מיישם פריוריטי למחלקת שירות לקוחות  • השתלבות בצוות התמיכה של FBC • מענה מקוון וטלפוני לפניות מקצועיות של לקוחות החברה • מתן פתרונות ותשובות לשאלות הנוגעות למערכת פריוריטי במודולים השונים • סביבת עבודה תומכת , עבודה בצוות • אפשרויות קידום והשתלבות במגוון הפעילויות של החברה • משרה מלאה , העבודה במשרדי החברה בפ""ת בלבד","דרישות התפקיד • הכרות עם תוכנת פריוריטי / קורס יישום פריוריטי - חובה • היכרות או נסיון תעסוקתי קודם בהנה""ח - יתרון • יכולת התבטאות ומתן מענה בעל פה ובכתב. • נכונות ללמוד ולהתקדם • סבלנות ושירותיות • המשרה מתאימה גם לסטודנטים היכולים לעבוד לפחות 4 ימי עבודה.",הייטק-כללי & מיישם/ת & משרות הייטק כללי & הדרכה / הטמעה,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-881451-fbc/
דרוש/ה מיישם פריוריטי,FBC,תיאור משרה דרוש/ה מיישם פריוריטי – עדיפות להתמחות במודול פיננסי / לוגיסטי תיאור התפקיד • השתלבות בפרויקטים של הטמעת מערכת פריוריטי • ביצוע אפיונים וניתוח צרכים מול לקוחות וכתיבת אפיונים לפיתוח • הדרכת משתמשי קצה באופן פרטני או בקבוצות • כתיבת מסמכי אפיון / הוראות הפעלה או כל מסמך נדרש • עבודה מול לקוחותינו בכל הארץ,"דרישות התפקיד • היכרות עם מערכת פריוריטי – חובה • ניסיון כמנהל מערכת / מטמיע מערכת פריוריטי או מערכת ERP אחרת • הבנה והיכרות עם תהליכים ארגוניים • תקשורתי וייצוגי • יכולת קבלת משימות, פתרון בעיות. • יכולת עבודה בצוות",הייטק-כללי & מיישם/ת & הדרכה / הטמעה & משרות הייטק כללי,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-881451-fbc/
אנחנו מתרחבים ומחפשים טכנאי/ת PC למשרה מלאה,CALANIT by one,תיאור משרה במסגרת התפקיד: מתן תמיכה ופתרון תקלות חומרה ותוכנה פנים ארגוניים.,דרישות התפקיד: לפחות שנה ניסיון בתפקיד דומה - חובה! ידע וניסיון בפתרון תקלות חומרה ותוכנה. רישיון נהיגה.,הייטק-כללי & טכנאי/ת מחשבים,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-6135-one1-%D7%98%D7%9B%D7%A0%D7%95%D7%9C%D7%95%D7%92%D7%99%D7%95%D7%AA/
מפתח/ת BI מנוסה עם ידע טכני חזק,log-on,תיאור משרה מפתח/ת BI מנוסה עם ידע טכני חזק לחברה פיננסית באזור המרכז . תפקיד מאתגר בצוות קטן ואיכותי האחראי על פיתוח מנועי הצמיחה של החברה וכן עבודה שוטפת מול צוותים בתוך מחלקת ה-DATA ומול לקוחות פנים ארגוניים.,דרישות התפקיד ניסיון של שנתיים לפחות בתפקיד דומה ניסיון בפיתוח דשבורדים ותשתית מול Qlik Sense פיתוח קוד SQL בסביבת TERADATA יצירת עולמות חדשים ב-DWH ניסיון בכתיבת אפיונים לוגים לצוות ה- ETL,הייטק-תוכנה & BI & ETL & PL \ SQL,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-713947-go-for-it/
טכנאי/ת PC / תמיכה,- חסוי -,תיאור משרה לחברה מובילה בתחום המחשבים הממוקמת ליד קניון איילון דרוש/ה טכנאי/ת PC / תמיכה טכנית עבודה במעבדת שירות ובשטח. שירות תיקונים והתקנות. עבודה בין הימים א'-ה' (שעות 08:30-17:00),דרישות התפקיד רישיון נהיגה ב' - חובה (ידני - יתרון). רישיון על קטנוע -יתרון. תודעת שירות ומיומנות במתן שירות לקהל. יכולת עבודה עצמאית ובצוות. יכולת עבודה בתנאי לחץ.,הייטק-כללי & טכנאי/ת מחשבים & HELP DESK / תמיכה & מנהל/ת רשת,https://www.drushim.co.il/job/29736200/71f11513/
אחראי/ת מערכות מידע בחברה מסחרית קמעונאית מוכרת!,HR Systems,"תיאור משרה חברה קמעונאית מסחרית מוכרת ואהובה בתחומה מחפשת אחראי/ת מערכות מידע איכותי/ת!  התפקיד הינו פונקציה יחידה בארגון וכולל אחריות לתחום מערכות המידע בחברה, לרבות יזום והובלת פרויקטי פיתוח מערכות מידע בחברה , כולל איפיון דרישות, ניהול הממשקים מול הספקים ונותני השירות החיצוניים עד להשלמת תוצרי הפרוייקטים, וכן עבודה שוטפת מול ספקי תשתיות/IT חיצוניים.  מיקום המשרה: אזור שדה התעופה.  הערה: המשרה פונה למועמדים/ות בתחילת דרכם/ן ללא כל ניסיון קודם בתפקיד ניהול מערכות מידע בארגונים עסקיים! המשרה מאפשרת ניהול איזון  אל מול חיי משפחה!","דרישות התפקיד 1. בוגר/ת הנדסת תעו""נ- יתרון משמעותי. 2.שנתיים ניסיון בניהול פרויקטי מערכות מידע- חובה (יתרון משמעותי לניסיון בסביבת מערכות כגון אביב, QV/QS, מג'נטו). 3. אנגלית ברמה טובה- חובה 4. ניסיון בניהול ספקים חיצוניים בתחום מערכות המידע ו/או תשתיות- יתרון משמעותי. 4. יחסי אנוש מצוינים, רמה אישית טובה,  אחריות, רעב לעשייה, יכולות לימוד טובות- חובה. 6. משרה מלאה (אפשרית גם משרת אם!)",הייטק-כללי & איש/ת מערכות מידע & מנהל/ת פרויקטים & מנהל/ת מערכות מידע,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-86510-hr-systems/
בקר/ית NOC,קבוצת יעל,"תיאור משרה קבוצת יעל מגייסת בקר/ית NOC למשרה מלאה בארגון גדול ויציב! התפקיד כולל: - ניטור וזיהוי תקלות במערכת הבקרה, אפיון מהות התקלה ומשמעויות. - פתיחת תקרית לניהול התקלה, שליחת טכנאי/ צוות תשתיות עפ""י צורך לאחר אפיון התקלה. - ביצעו סמ""ט - וידוא תקינות התקלה וסגירת התקלה",דרישות התפקיד - הכרת תהליכים ושיטות עבודה בפריסת תשתיות חוץ/ פנים - יכולת שליטה במערכות הנדסיות - עבודה עם ממשקים פימיים וחיצוניים - ניסיון של שנה/ עד שנה בתחום - יתרון,הייטק-כללי & HELP DESK / תמיכה & מנהל/ת רשת,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-28853-%D7%99%D7%A2%D7%9C-%D7%AA%D7%95%D7%9B%D7%A0%D7%94/
אנחנו מתרחבים ומחפשים טכנאי/ת PC למשרה מלאה,CALANIT by one,תיאור משרה במסגרת התפקיד: מתן תמיכה ופתרון תקלות חומרה ותוכנה פנים ארגוניים.,דרישות התפקיד: לפחות שנה ניסיון בתפקיד דומה - חובה! ידע וניסיון בפתרון תקלות חומרה ותוכנה. רישיון נהיגה.,הייטק-כללי & טכנאי/ת מחשבים,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-6135-one1-%D7%98%D7%9B%D7%A0%D7%95%D7%9C%D7%95%D7%92%D7%99%D7%95%D7%AA/
מיישם/ת SAP,קבוצת יעל,"תיאור משרה קבוצת יעל מגייסת מיישם/ת SAP מנוסה עבור ארגון קמעונאי מוביל. הזדמנות אדירה לקפיצת מדרגה משמעותית, חשיפה לתהליכי עבודה ייחודיים, עבודה בצמוד עם מיישמים מהמובילים בשוק!  תיאור התפקיד: - אחריות על גיבוש פתרונות מבוססי יכולות סטנדרטיות ככל שניתן. - כתיבת מסמכי אפיון טכניים ועסקיים. - ליווי נציגי החברה המיישמת. - ליווי תהליכי הבדיקות, הסבות, הדרכות, עליות לאוויר והטמעות באתרי הארגון.",דרישות התפקיד - ניסיון של שנה ומעלה ביישום אחד או יותר מהמודולים MM/SD/FI - חובה. - ניסיון בעבודה בצד הלקוח - יתרון. - ניסיון בעבודה בחברות קמעונאיות - יתרון. - ידע והכרות עם מודולים נוספים במערכת - יתרון.,הייטק-כללי & מיישם/ת & הדרכה / הטמעה & מיישם/ת SAP,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-28853-%D7%99%D7%A2%D7%9C-%D7%AA%D7%95%D7%9B%D7%A0%D7%94/
מפתח/ת אינטגרציה,- חסוי -,"תיאור משרה לבית תוכנה העוסק במתן פתרונות לעסקים בתחום ה ERP, נדרש מפתח אינטגרציה בטכנולוגיות שונות לעבודה במחלקת היישומים. התפקיד כולל אפיון, ליווי ובנייה של מערכות קצה וכן בניית אינטגרציה למערכות שונות, כמו גם תפעול שותף של מערכות קיימות. לתפקיד נדרש שילוב של ידע מתחומים שונים מהעולם הטכנולוגי, כתיבת שאילתות ופרוצדורות MS/MY SQL שימוש ב REST API ובכלים התומכים, ידע בניהול שרתי לינוקס, הכירות של עולם ה BI והמערכות השונות. חשיבות גדולה לניסיון ביישום והטמעה של מערכות ERP.",דרישות התפקיד הבנה עמוקה ב MSSQL / MySql תחזוקת שרתי LINUX הבנה בכתיבת קוד REST API NOD.JS JAVA SCRIPT,הייטק-כללי & אינטגרטור/ית & הייטק-תוכנה & PL \ SQL & JAVASCRIPT & NODEJS,https://www.drushim.co.il/job/29748246/67e92474/
