Title,Company,Job description,Requirements,Categories,Link
"בנקאי/ת במרכז אשראי משכנתאות בראשל""צ",בנק לאומי,"תיאור משרה מרכז אשראי משכנתאות בראשל""צ הוא מרכז שירות ומכירה מקצועי לפניות בנושא משכנתה ללקוחות פוטנציאליים וקיימים. במסגרת הטיפול בנקאי המשכנתאות מבצע בירור צרכים מול הלקוח, מכוון ומלווה אותו בתהליך החל ממתן מידע כללי, ביצוע תשאול להבנת העסקה, הגשת בקשה למשכנתה, בניית הרכב, ניהול מו""מ וביצוע מעקב עד לסגירת עסקה. בנקאי המרכז יקבלו הכשרה ויזכו בידע נרחב בעולם המשכנתאות והנדל""ן, שיקולים במתן אשראי, מיומנויות לניהול שיחה אפקטיבית ומשא ומתן. שעות העבודה: 3 פעמים בשבוע 8:00-16:00 פעמיים בשבוע עד 18:00 או 20:00 וימי שישי אחת לחודש (08:00-12:00). שכר+בונוסים על עמידה ביעדים!",דרישות התפקיד ניסיון במוקד שירות טלפוני או מכירות – חובה בגרות מלאה - חובה תואר ראשון - יתרון תודעת שירות גבוהה. יחסי אנוש מעולים ועבודת צוות. יכולת למידה מהירה. יכולת התמודדות במצבי לחץ. נכונות להשקעה ועבודה מאומצת. אוריינטציה לשירות ומכירה יש לציין מספר ת.ז על גבי קורות החיים.,כספים / שוק ההון & יועץ/ת משכנתאות & בנקאות כללי & מתמחה - כספים,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-23181-%D7%91%D7%A0%D7%A7-%D7%9C%D7%90%D7%95%D7%9E%D7%99/
נציג/ת תמיכה טכנית – תנאים מעולים ואופציות קידום!,פלאפון,"תיאור משרה מחפשים עבודה עם תנאים טובים ואופציות קידום? זה המקום בשבילכם לצמוח ולפרוח בתחומי השירות הטכני במוקד הכי חם!!  במסגרת התפקיד: תעברו הכשרה מלאה על חשבון החברה ותלמדו את העולם הטכני, מתן מענה ללקוחות החברה בארץ ובחו""ל, טיפול בשירותי דאטה ובתקלות בנייד וברשת, בעיות קליטה, בעיות טכניות בניוד הקו, שירותי גלישה בסלולר.  משרה מלאה- המוקד פעיל 24/7 במשמרות: בוקר:8:00-16:00 צהריים: 14:00-22:00 לילה: 22:00-06:00 (לאחר מס חודשים בתפקיד), תוספות בשכר בהתאם למשמרות.  משרה מלאה: 5 משמרות בשבוע (כולל ימי ו'), זמינות ל-3 ערבים משרת סטודנט: 4 משמרות בשבוע (כולל ימי ו'), זמינות ל-2 ערבים  תנאים מעולים למתאימים/ות!!! -ארוחות צהריים מסובסדות, סים במסלול unlimited- הודעות, שיחות ואינטרנט, אפשרויות קידום, תחרויות ופרסים.  הגישו כעת מועמדות ונחזור בהקדם!",דרישות התפקיד עברית – שפת אם ניסיון בעולמות התמיכה הטכנית – יתרון ניסיון של שנה בתפקידי שירות ומכירה – יתרון,כללי & חייל/ת משוחרר/ת & משרות כלליות & סטודנט/ית & שירות לקוחות & תמיכה טכנית & שירות לקוחות & נציג/ת שימור לקוחות,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-744974-pelephone/
דרוש/ה בודק/ת בטחוני/ת לזכרון - תפקיד יציב וקליל,"VIP אבטחה בע""מ","תיאור משרה פנסיונר /ית? מחפש/ת תפקיד נח, עם תנאים טובים, שקט ויציבות? אנו מגייסים בודק/ת ביטחונית לאתר יוקרתי בזיכרון יעקב. תפקיד מסודר עם תנאים סוציאליים מעולים, כולל קרן השתלמות.. כבודק/ת בטחוני/ת את/ה תיקח/י חלק משמעותי וראשוני באבטחת האתר! ישנן אופציות קידום בחברה. תפקיד קליל עם שעות מסודרות, ישנן הסעות בסיום המשמרות. הכשרה על חשבון החברה (קורס קצרצר - 4 ימים). בעל/ת תעודה בתוקף - מענק מכובד מאתנו.  שעות המשמרות: ימים ראשון עד רביעי - 9:00-17:00 ו 17:00-1:00 ימים חמישי, שישי ושבת: 9:00-18:00 ו-18:00-1:00 או 18:00-3:00 נדרשת זמינות למשמרות מגוונות כולל בסופי שבוע ולהיקף משרה של 3 משמרות בשבוע לפחות.",דרישות התפקיד ללא עבר פלילי אחריות שרותיות ערנות לפרטים נכונות לעבודה גם בסופי שבוע (ברוטציה כמובן) זמינות ל - 4 משמרות בשבוע לפחות,כללי & מאבטח/ת & משרות כלליות & פנסיונר/ית & מאבטח/ת & שמירה / אבטחה & מאבטח/ת & שומר/ת & בודק/ת בטחוני/ת & מאבטח/ת,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-3984797-vip%D7%90%D7%91%D7%98%D7%97%D7%94/
דרוש/ה כוח עזר בגסטרו,אסותא מרכזים רפואיים,"תיאור משרה לאסותא בחולון דרוש/ה כוח עזר מיומן במחלקת הגסטרו. הנך מוזמן/ת להצטרף למשפחת אסותא כחלק מארגון מוביל, מקצועי ומתפתח וליהנות מסביבה מקצועית, מלמדת ותומכת אנחנו מחפשים עובדים/ות שיהיו אחראיים על סביבת המטופל/ת ויסייעו לאח/ות במגוון פעילויות, כחלק מצוות המעניק למטופלים/ות שירות מקצועי, איכותי, בטיחותי, סבלני ורגיש.  איך העבודה שלכם תיראה? במסגרת התפקיד תפעלו בכפוף להנחייתה ובפיקוחה של האח/ות ובהתאם לרשימת תחומי הפעילות הרלוונטיים. תדאגו  תנאים הסביבתיים ועבודה על פי סטנדרטים שיבטיחו את בטיחות ונוחות המטופל במהלך הטיפול. לקיחת בדיקות שונות כמו: מדידת חום, לחץ דם, ועוד, הגשת אוכל למטופלים/ות בהתאם להנחיית הצוות הרפואי וליווי מטופלים לבדיקות.  התפקיד כולל הכשרה ארגונית ייעודית לביצוע הפעילויות הרלוונטיות.","דרישות התפקיד כבוד האדם באסותא הוא ערך חשוב בחזון הארגוני כלפי מטופלים, משפחות ועובדים. האהבה לאנשים ורצון להעניק טיפול רגיש ואיכותי למטופלים. נכונות לעבודה פיזית ודינאמית, תקשורת בין אישית טובה. אנרגיות גבוהות לעשייה ורצון לעבוד בסביבה רפואית עם מטופלים, רופאים ואחיות. ידיעת השפה העברית ברמת שיחה, קריאה וכתיבה.",רפואה / בריאות & כוח עזר & משקם/ת / מטפל/ת & סיעוד,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-1500737-%D7%90%D7%A1%D7%95%D7%AA%D7%90/
"דרושים סוכני שטח לקריירת נדל""ן ריווחית מאוד",AC נכסים,"תיאור משרה - רשת נדל""ן ארצית - AC נכסים. - מתמחה בתיווך, שיווק וייעוץ בנדל""ן בפריסה ארצית. - ניתן להשתלב כסוכנים או כזכיינים במסלול ""הכל כלול"". - לא נדרש ידע/ניסיון קודם. - משרד ראשי - מגדלי עזריאלי ת""א. - הצטרפו להכשרה משולבת ויוקרתית בשני שלבים: * שלב עיוני המקנה רישיון תיווך במקרקעין מטעם משרד המשפטים. * שלב מעשי בתחום שיווק ומכירות בנדל""ן המקנה תעודת יועצי נדל""ן בכירים. * לסוכנים מצטיינים תינתן במהלך השת""פ השתלמויות בתחום עיצוב הפנים, משכנתאות והשקעות בנדל""ן. - שת""פ מובטח ברשת באזור מגוריכם כיועצי נדל""ן בכירים. יתרונות המשרה: * חבילות פרסום הזהב בשווי אלפי שקלים ע""ח הרשת. * עסקה אחת שוות ערך ל - 6 משכורת של שכירים. * 80% משלבי העסקה מתבצעים ע""י הרשת. * ללא הוצאות פרסום ועבודות דפוס. (למעט דמי חבר). * ללא התנגשות בין סוכנים על אותו נכס. * קשרים ותיקים עם בנקים, עורכי דין ורשויות מקומיות. * חשיפה גלובלית, ברשתות חברתיות ובמדיות השונות. * ליווי הסוכנים ע""י הרשת עד להצלחתם. זכיינים - ""מסלול הכל כלול"": כל העלויות השוטפות ע""ח הרשת-למעט אחזקת משרד. - רכישת הזיכיון כוללת: *חבילות פרסום יוקרתיות. *הקמת משרד מפואר ומאובזר. *עמלות גבוהות מעסקאות הזכיין וסוכניו. *הכנסות קבועות מאפיקים נוספים. *גיוס והכשרה של יועצי הנדל""ן ע""י הרשת. *מנהלות משרד לניהול שוטף. למה אתם מחכים? הצטרפו עכשיו להצלחה!",דרישות התפקיד לא נדרש ידע/ניסיון קודם. - אינטרקציה טובה עם אנשים. -מוסר עבודה. -אמינות. -מטוביציה גבוהה. -רצון אמיתי לעשות שינוי ולהרוויח בענק!,מלונאות / מסעדנות & מלצר/ית / ברמן/ית / בריסטה & פקיד/ת קבלה & סוכן/ת נסיעות,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-23730-ac-%D7%A0%D7%9B%D7%A1%D7%99%D7%9D/
"לא מרגישים סיפוק בעבודה? קריירה כסוכני נדל""ן",AC נכסים,"תיאור משרה לא מרגישים סיפוק בעבודה? קריירה כסוכני נדל""ן ! מרגישים שאתם מתגלגלים מחודש לחודש, ולא ממקסמים את הפוטנציאל הטמון בכם? זה הזמן להצטרף לרשת הנדל""ן הארצית - AC נכסים. -המתמחה בתיווך, שיווק וייעוץ בנדל""ן בפריסה ארצית. - לתפקיד של הצגת נכסים באזור מגוריכם ללא הוצאות למעט דמי חבר. - ניתן להשתלב כסוכנים או כזכיינים במסלול ""הכל כלול"". - לא נדרש ידע/ניסיון קודם. - משרד ראשי - מגדלי עזריאלי ת""א. - הצטרפו להכשרה משולבת ויוקרתית בשני שלבים: * שלב עיוני המקנה רישיון תיווך במקרקעין מטעם משרד המשפטים. * שלב מעשי בתחום שיווק ומכירות בנדל""ן המקנה תעודת יועצי נדל""ן בכירים. * לסוכנים מצטיינים תינתן במהלך השת""פ השתלמויות בתחום עיצוב הפנים, משכנתאות והשקעות בנדל""ן. - שת""פ מובטח ברשת באזור מגוריכם כיועצי נדל""ן בכירים. יתרונות המשרה: * אתם מתמקדים בבחירת ובהצגת נכסים, הרשת דואגת לשאר. * חבילות פרסום הזהב בשווי אלפי שקלים ע""ח הרשת. * עסקה אחת שוות ערך ל-6 משכורת של שכירים. * 80% משלבי העסקה מתבצעים ע""י הרשת. * ללא הוצאות פרסום ועבודות דפוס (למעט דמי חבר). * ללא התנגשות בין סוכנים על אותו נכס. * קשרים ותיקים עם בנקים, עורכי דין ורשויות מקומיות. * חשיפה גלובלית, ברשתות חברתיות ובמדיות השונות. * מנהלות משרד לשירותכם שישה ימים בשבוע. * ליווי הסוכנים ע""י צוות ומנכ""ל הרשת. למה אתם מחכים? הצטרפו עכשיו להצלחה!",דרישות התפקיד לא נדרש ידע/ניסיון קודם. - אינטרקציה טובה עם אנשים. -מוסר עבודה. -אמינות. -מטוביציה גבוהה. -רצון אמיתי לעשות שינוי ולהרוויח בענק!,ביטוח & נציג/ת שירות לקוחות - ביטוח & איש/ת מכירות ביטוח & מנהל/ת תיקי לקוחות,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-23730-ac-%D7%A0%D7%9B%D7%A1%D7%99%D7%9D/
"לפתח קריירת נדל""ן ברשת מצליחה כיועצי נדל""ן בכירים",AC נכסים,"תיאור משרה לפתח קריירת נדל""ן ברשת מצליחה כיועצי נדל""ן בכירים!! מרגישים שאתם מתגלגלים מחודש לחודש, ולא ממקסמים את הפוטנציאל הטמון בכם? זה הזמן להצטרף לרשת הנדל""ן הארצית - AC נכסים. -המתמחה בתיווך, שיווק וייעוץ בנדל""ן בפריסה ארצית. - לתפקיד של הצגת נכסים באזור מגוריכם ללא הוצאות למעט דמי חבר. - ניתן להשתלב כסוכנים או כזכיינים במסלול ""הכל כלול"". - לא נדרש ידע/ניסיון קודם. - משרד ראשי - מגדלי עזריאלי ת""א. - הצטרפו להכשרה משולבת ויוקרתית בשני שלבים: * שלב עיוני המקנה רישיון תיווך במקרקעין מטעם משרד המשפטים. * שלב מעשי בתחום שיווק ומכירות בנדל""ן המקנה תעודת יועצי נדל""ן בכירים. * לסוכנים מצטיינים תינתן במהלך השת""פ השתלמויות בתחום עיצוב הפנים, משכנתאות והשקעות בנדל""ן. - שת""פ מובטח ברשת באזור מגוריכם כיועצי נדל""ן בכירים. יתרונות המשרה: * אתם מתמקדים בבחירת ובהצגת נכסים, הרשת דואגת לשאר. * חבילות פרסום הזהב בשווי אלפי שקלים ע""ח הרשת. * עסקה אחת שוות ערך ל-6 משכורת של שכירים. * 80% משלבי העסקה מתבצעים ע""י הרשת. * ללא הוצאות פרסום ועבודות דפוס (למעט דמי חבר). * ללא התנגשות בין סוכנים על אותו נכס. * קשרים ותיקים עם בנקים, עורכי דין ורשויות מקומיות. * חשיפה גלובלית, ברשתות חברתיות ובמדיות השונות. * מנהלות משרד לשירותכם שישה ימים בשבוע. * ליווי הסוכנים ע""י צוות ומנכ""ל הרשת. למה אתם מחכים? הצטרפו עכשיו להצלחה!",דרישות התפקיד לא נדרש ידע/ניסיון קודם. - אינטרקציה טובה עם אנשים. -מוסר עבודה. -אמינות. -מטוביציה גבוהה. -רצון אמיתי לעשות שינוי ולהרוויח בענק!,עבודה מהבית & עבודה מהבית כללי & נציג/ת טלמרקטינג & איש/ת שיווק רב שכבתי,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-23730-ac-%D7%A0%D7%9B%D7%A1%D7%99%D7%9D/
"מתגלגלים מחודש לחודש? דרושים סוכני נדל""ן",AC נכסים,"תיאור משרה לא מרגישים סיפוק בעבודה? קריירה כסוכני נדל""ן!!! מרגישים שאתם מתגלגלים מחודש לחודש, ולא ממקסמים את הפוטנציאל הטמון בכם? זה הזמן להצטרף לרשת הנדל""ן הארצית - AC נכסים. -המתמחה בתיווך, שיווק וייעוץ בנדל""ן בפריסה ארצית. - לתפקיד של הצגת נכסים באזור מגוריכם ללא הוצאות למעט דמי חבר. - ניתן להשתלב כסוכנים או כזכיינים במסלול ""הכל כלול"". - לא נדרש ידע/ניסיון קודם. - משרד ראשי - מגדלי עזריאלי ת""א. - הצטרפו להכשרה משולבת ויוקרתית בשני שלבים: * שלב עיוני המקנה רישיון תיווך במקרקעין מטעם משרד המשפטים. * שלב מעשי בתחום שיווק ומכירות בנדל""ן המקנה תעודת יועצי נדל""ן בכירים. * לסוכנים מצטיינים תינתן במהלך השת""פ השתלמויות בתחום עיצוב הפנים, משכנתאות והשקעות בנדל""ן. - שת""פ מובטח ברשת באזור מגוריכם כיועצי נדל""ן בכירים. יתרונות המשרה: * אתם מתמקדים בבחירת ובהצגת נכסים, הרשת דואגת לשאר. * חבילות פרסום הזהב בשווי אלפי שקלים ע""ח הרשת. * עסקה אחת שוות ערך ל-6 משכורת של שכירים. * 80% משלבי העסקה מתבצעים ע""י הרשת. * ללא הוצאות פרסום ועבודות דפוס (למעט דמי חבר). * ללא התנגשות בין סוכנים על אותו נכס. * קשרים ותיקים עם בנקים, עורכי דין ורשויות מקומיות. * חשיפה גלובלית, ברשתות חברתיות ובמדיות השונות. * מנהלות משרד לשירותכם שישה ימים בשבוע. * ליווי הסוכנים ע""י צוות ומנכ""ל הרשת. זכיינים - ""מסלול הכל כלול"": למה אתם מחכים? הצטרפו עכשיו להצלחה!",דרישות התפקיד לא נדרש ידע/ניסיון קודם. - אינטרקציה טובה עם אנשים. -מוסר עבודה. -אמינות. -מטוביציה גבוהה. -רצון אמיתי לעשות שינוי ולהרוויח בענק!,שירות לקוחות & טלפן/ית & מוקדן/ית & נציג/ת שימור לקוחות,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-23730-ac-%D7%A0%D7%9B%D7%A1%D7%99%D7%9D/
"קריירת נדל""ן רווחית ומעצימה כיועצי נדל""ן בכירים",AC נכסים,"תיאור משרה קריירת נדל""ן רווחית ומעצימה כיועצי נדל""ן בכירים ! מרגישים שאתם מתגלגלים מחודש לחודש, ולא ממקסמים את הפוטנציאל הטמון בכם? זה הזמן להצטרף לרשת הנדל""ן הארצית - AC נכסים. -המתמחה בתיווך, שיווק וייעוץ בנדל""ן בפריסה ארצית. - לתפקיד של הצגת נכסים באזור מגוריכם ללא הוצאות למעט דמי חבר. - ניתן להשתלב כסוכנים או כזכיינים במסלול ""הכל כלול"". - לא נדרש ידע/ניסיון קודם. - משרד ראשי - מגדלי עזריאלי ת""א. - הצטרפו להכשרה משולבת ויוקרתית בשני שלבים: * שלב עיוני המקנה רישיון תיווך במקרקעין מטעם משרד המשפטים. * שלב מעשי בתחום שיווק ומכירות בנדל""ן המקנה תעודת יועצי נדל""ן בכירים. * לסוכנים מצטיינים תינתן במהלך השת""פ השתלמויות בתחום עיצוב הפנים, משכנתאות והשקעות בנדל""ן. - שת""פ מובטח ברשת באזור מגוריכם כיועצי נדל""ן בכירים. יתרונות המשרה: * אתם מתמקדים בבחירת ובהצגת נכסים, הרשת דואגת לשאר. * חבילות פרסום הזהב בשווי אלפי שקלים ע""ח הרשת. * עסקה אחת שוות ערך ל-6 משכורת של שכירים. * 80% משלבי העסקה מתבצעים ע""י הרשת. * ללא הוצאות פרסום ועבודות דפוס (למעט דמי חבר). * ללא התנגשות בין סוכנים על אותו נכס. * קשרים ותיקים עם בנקים, עורכי דין ורשויות מקומיות. * חשיפה גלובלית, ברשתות חברתיות ובמדיות השונות. * מנהלות משרד לשירותכם שישה ימים בשבוע. * ליווי הסוכנים ע""י צוות ומנכ""ל הרשת. זכיינים - ""מסלול הכל כלול"": למה אתם מחכים? הצטרפו עכשיו להצלחה!",דרישות התפקיד לא נדרש ידע/ניסיון קודם. - אינטרקציה טובה עם אנשים. -מוסר עבודה. -אמינות. -מטוביציה גבוהה. -רצון אמיתי לעשות שינוי ולהרוויח בענק!,תיירות/ תעופה & מנהל/ת תיירות / מלונאות & דייל/ת אוויר / קרקע & סוכן/ת נסיעות,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-23730-ac-%D7%A0%D7%9B%D7%A1%D7%99%D7%9D/
"קריירת נדל""ן יוקרתית כיועצי נדל""ן בכירים",AC נכסים,"תיאור משרה מרגישים שאתם מתגלגלים מחודש לחודש, ולא ממקסמים את הפוטנציאל הטמון בכם? זה הזמן להצטרף לרשת הנדל""ן הארצית - AC נכסים. -המתמחה בתיווך, שיווק וייעוץ בנדל""ן בפריסה ארצית. - לתפקיד של הצגת נכסים באזור מגוריכם ללא הוצאות למעט דמי חבר. - ניתן להשתלב כסוכנים או כזכיינים במסלול ""הכל כלול"". - לא נדרש ידע/ניסיון קודם. - משרד ראשי - מגדלי עזריאלי ת""א. - הצטרפו להכשרה משולבת ויוקרתית בשני שלבים: * שלב עיוני המקנה רישיון תיווך במקרקעין מטעם משרד המשפטים. * שלב מעשי בתחום שיווק ומכירות בנדל""ן המקנה תעודת יועצי נדל""ן בכירים. * לסוכנים מצטיינים תינתן במהלך השת""פ השתלמויות בתחום עיצוב הפנים, משכנתאות והשקעות בנדל""ן. - שת""פ מובטח ברשת באזור מגוריכם כיועצי נדל""ן בכירים. יתרונות המשרה: * אתם מתמקדים בבחירת ובהצגת נכסים, הרשת דואגת לשאר. * חבילות פרסום הזהב בשווי אלפי שקלים ע""ח הרשת. * עסקה אחת שוות ערך ל-6 משכורת של שכירים. * 80% משלבי העסקה מתבצעים ע""י הרשת. * ללא הוצאות פרסום ועבודות דפוס (למעט דמי חבר). * ללא התנגשות בין סוכנים על אותו נכס. * קשרים ותיקים עם בנקים, עורכי דין ורשויות מקומיות. * חשיפה גלובלית, ברשתות חברתיות ובמדיות השונות. * מנהלות משרד לשירותכם שישה ימים בשבוע. * ליווי הסוכנים ע""י צוות ומנכ""ל הרשת. למה אתם מחכים? הצטרפו עכשיו להצלחה!",דרישות התפקיד לא נדרש ידע/ניסיון קודם. - אינטרקציה טובה עם אנשים. -מוסר עבודה. -אמינות. -מטוביציה גבוהה. -רצון אמיתי לעשות שינוי ולהרוויח בענק!,כללי & חייל/ת משוחרר/ת & אקדמאי/ת & סטודנט/ית,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-23730-ac-%D7%A0%D7%9B%D7%A1%D7%99%D7%9D/
"קריירת נדל""ן ברשת מצליחה כיועצי נדל""ן בכירים",AC נכסים,"תיאור משרה קריירת נדל""ן ברשת מצליחה כיועצי נדל""ן בכירים ! מרגישים שאתם מתגלגלים מחודש לחודש, ולא ממקסמים את הפוטנציאל הטמון בכם? זה הזמן להצטרף לרשת הנדל""ן הארצית - AC נכסים. -המתמחה בתיווך, שיווק וייעוץ בנדל""ן בפריסה ארצית. - לתפקיד של הצגת נכסים באזור מגוריכם ללא הוצאות למעט דמי חבר. - ניתן להשתלב כסוכנים או כזכיינים במסלול ""הכל כלול"". - לא נדרש ידע/ניסיון קודם. - משרד ראשי - מגדלי עזריאלי ת""א. - הצטרפו להכשרה משולבת ויוקרתית בשני שלבים: * שלב עיוני המקנה רישיון תיווך במקרקעין מטעם משרד המשפטים. * שלב מעשי בתחום שיווק ומכירות בנדל""ן המקנה תעודת יועצי נדל""ן בכירים. * לסוכנים מצטיינים תינתן במהלך השת""פ השתלמויות בתחום עיצוב הפנים, משכנתאות והשקעות בנדל""ן. - שת""פ מובטח ברשת באזור מגוריכם כיועצי נדל""ן בכירים. יתרונות המשרה: * אתם מתמקדים בבחירת ובהצגת נכסים, הרשת דואגת לשאר. * חבילות פרסום הזהב בשווי אלפי שקלים ע""ח הרשת. * עסקה אחת שוות ערך ל-6 משכורת של שכירים. * 80% משלבי העסקה מתבצעים ע""י הרשת. * ללא הוצאות פרסום ועבודות דפוס (למעט דמי חבר). * ללא התנגשות בין סוכנים על אותו נכס. * קשרים ותיקים עם בנקים, עורכי דין ורשויות מקומיות. * חשיפה גלובלית, ברשתות חברתיות ובמדיות השונות. * מנהלות משרד לשירותכם שישה ימים בשבוע. * ליווי הסוכנים ע""י צוות ומנכ""ל הרשת. זכיינים - ""מסלול הכל כלול"": למה אתם מחכים? הצטרפו עכשיו להצלחה!",דרישות התפקיד לא נדרש ידע/ניסיון קודם. - אינטרקציה טובה עם אנשים. -מוסר עבודה. -אמינות. -מטוביציה גבוהה. -רצון אמיתי לעשות שינוי ולהרוויח בענק!,"מכירות & איש/ת מכירות & זכיין/ית & סוכן/ת נדל""ן",https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-23730-ac-%D7%A0%D7%9B%D7%A1%D7%99%D7%9D/
"להרוויח בענק כיועצי נדל""ן בכירים",AC נכסים,"תיאור משרה מרגישים שאתם מתגלגלים מחודש לחודש, ולא ממקסמים את הפוטנציאל הטמון בכם? זה הזמן להצטרף לרשת הנדל""ן הארצית - AC נכסים. -המתמחה בתיווך, שיווק וייעוץ בנדל""ן בפריסה ארצית. - לתפקיד של הצגת נכסים באזור מגוריכם ללא הוצאות למעט דמי חבר. - ניתן להשתלב כסוכנים או כזכיינים במסלול ""הכל כלול"". - לא נדרש ידע/ניסיון קודם. - משרד ראשי - מגדלי עזריאלי ת""א. - הצטרפו להכשרה משולבת ויוקרתית בשני שלבים: * שלב עיוני המקנה רישיון תיווך במקרקעין מטעם משרד המשפטים. * שלב מעשי בתחום שיווק ומכירות בנדל""ן המקנה תעודת יועצי נדל""ן בכירים. * לסוכנים מצטיינים תינתן במהלך השת""פ השתלמויות בתחום עיצוב הפנים, משכנתאות והשקעות בנדל""ן. - שת""פ מובטח ברשת באזור מגוריכם כיועצי נדל""ן בכירים. יתרונות המשרה: * אתם מתמקדים בבחירת ובהצגת נכסים, הרשת דואגת לשאר. * חבילות פרסום הזהב בשווי אלפי שקלים ע""ח הרשת. * עסקה אחת שוות ערך ל-6 משכורת של שכירים. * 80% משלבי העסקה מתבצעים ע""י הרשת. * ללא הוצאות פרסום ועבודות דפוס (למעט דמי חבר). * ללא התנגשות בין סוכנים על אותו נכס. * קשרים ותיקים עם בנקים, עורכי דין ורשויות מקומיות. * חשיפה גלובלית, ברשתות חברתיות ובמדיות השונות. * מנהלות משרד לשירותכם שישה ימים בשבוע. * ליווי הסוכנים ע""י צוות ומנכ""ל הרשת. זכיינים - ""מסלול הכל כלול"": למה אתם מחכים? הצטרפו עכשיו להצלחה!",דרישות התפקיד לא נדרש ידע/ניסיון קודם. - אינטרקציה טובה עם אנשים. -מוסר עבודה. -אמינות. -מטוביציה גבוהה. -רצון אמיתי לעשות שינוי ולהרוויח בענק!,שירות לקוחות & נציג/ת מכירות & מנהל/ת תיקי לקוחות & טלפן/ית,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-23730-ac-%D7%A0%D7%9B%D7%A1%D7%99%D7%9D/
"קריירת נדל""ן מפוארת כיועצי נדל""ן בכירים",AC נכסים,"תיאור משרה קריירת נדל""ן מפוארת כיועצי נדל""ן בכירים! מרגישים שאתם מתגלגלים מחודש לחודש, ולא ממקסמים את הפוטנציאל הטמון בכם? זה הזמן להצטרף לרשת הנדל""ן הארצית - AC נכסים. -המתמחה בתיווך, שיווק וייעוץ בנדל""ן בפריסה ארצית. - לתפקיד של הצגת נכסים באזור מגוריכם ללא הוצאות למעט דמי חבר. - ניתן להשתלב כסוכנים או כזכיינים במסלול ""הכל כלול"". - לא נדרש ידע/ניסיון קודם. - משרד ראשי - מגדלי עזריאלי ת""א. - הצטרפו להכשרה משולבת ויוקרתית בשני שלבים: * שלב עיוני המקנה רישיון תיווך במקרקעין מטעם משרד המשפטים. * שלב מעשי בתחום שיווק ומכירות בנדל""ן המקנה תעודת יועצי נדל""ן בכירים. * לסוכנים מצטיינים תינתן במהלך השת""פ השתלמויות בתחום עיצוב הפנים, משכנתאות והשקעות בנדל""ן. - שת""פ מובטח ברשת באזור מגוריכם כיועצי נדל""ן בכירים. יתרונות המשרה: * אתם מתמקדים בבחירת ובהצגת נכסים, הרשת דואגת לשאר. * חבילות פרסום הזהב בשווי אלפי שקלים ע""ח הרשת. * עסקה אחת שוות ערך ל-6 משכורת של שכירים. * 80% משלבי העסקה מתבצעים ע""י הרשת. * ללא הוצאות פרסום ועבודות דפוס (למעט דמי חבר). * ללא התנגשות בין סוכנים על אותו נכס. * קשרים ותיקים עם בנקים, עורכי דין ורשויות מקומיות. * חשיפה גלובלית, ברשתות חברתיות ובמדיות השונות. * מנהלות משרד לשירותכם שישה ימים בשבוע. * ליווי הסוכנים ע""י צוות ומנכ""ל הרשת. זכיינים - ""מסלול הכל כלול"": למה אתם מחכים? הצטרפו עכשיו להצלחה!",דרישות התפקיד לא נדרש ידע/ניסיון קודם. - אינטרקציה טובה עם אנשים. -מוסר עבודה. -אמינות. -מטוביציה גבוהה. -רצון אמיתי לעשות שינוי ולהרוויח בענק!,אדמיניסטרציה & פקיד/ה & מזכיר/ה עברית & BACK OFFICE - אדמיניסטרציה,https://www.drushim.co.il/%D7%93%D7%A8%D7%95%D7%A9%D7%99%D7%9D-23730-ac-%D7%A0%D7%9B%D7%A1%D7%99%D7%9D/
